#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,1,0.50,65.00,602.25,819.60,-217.35
1,35,0.50,65.00,601.14,819.94,-218.80
2,39,0.50,65.00,600.24,819.23,-218.99
3,44,0.50,65.00,600.51,817.69,-217.18
4,49,0.50,65.00,599.74,819.39,-219.64
5,55,0.50,65.00,600.11,819.77,-219.66
6,60,0.50,65.00,601.37,818.12,-216.74
7,64,0.50,65.00,600.44,816.80,-216.36
8,69,0.50,65.00,601.64,815.74,-214.11
9,74,0.50,65.00,602.60,816.85,-214.25
10,79,0.50,65.00,603.37,817.74,-214.37
11,84,0.50,65.00,603.98,819.43,-215.44
12,91,0.50,65.00,604.48,819.80,-215.32
13,97,0.50,65.00,604.87,821.07,-216.20
14,101,0.50,65.00,605.18,819.16,-213.98
15,106,0.50,65.00,605.44,818.61,-213.18
16,111,0.50,65.00,607.59,819.15,-211.56
17,116,0.50,65.00,607.36,817.62,-210.26
18,121,0.50,65.00,607.18,816.40,-209.22
19,126,0.50,65.00,607.03,815.43,-208.39
20,130,0.50,65.00,606.91,815.62,-208.71
21,135,0.50,65.00,604.87,817.73,-212.86
22,141,0.50,65.00,606.16,816.49,-210.33
23,146,0.50,65.00,606.22,815.50,-209.28
24,153,0.50,65.00,605.29,816.66,-211.37
25,157,0.50,65.00,605.52,817.58,-212.06
26,162,0.50,65.00,605.70,818.32,-212.62
27,167,0.50,65.00,605.85,817.94,-212.09
28,172,0.50,65.00,604.99,817.63,-212.64
29,177,0.50,65.00,603.33,818.36,-215.03
30,183,0.50,65.00,602.98,817.00,-214.02
31,187,0.50,65.00,603.67,816.88,-213.21
32,192,0.50,65.00,604.23,816.78,-212.56
33,197,0.50,65.00,604.67,817.69,-213.02
34,202,0.50,65.00,605.02,816.45,-211.43
35,207,0.50,65.00,605.31,818.40,-213.09
36,212,0.50,65.00,605.54,818.00,-212.46
37,218,0.50,65.00,604.74,817.68,-212.94
38,223,0.50,65.00,604.11,816.45,-212.34
39,229,0.50,65.00,604.57,816.44,-211.87
40,234,0.50,65.00,603.97,815.46,-211.49
41,239,0.50,65.00,602.51,816.62,-214.11
42,244,0.50,65.00,603.30,815.60,-212.30
43,248,0.50,65.00,602.95,816.74,-213.79
44,253,0.50,65.00,602.67,817.65,-214.98
45,258,0.50,65.00,603.43,817.40,-213.97
46,263,0.50,65.00,604.03,815.25,-211.22
47,269,0.50,65.00,604.51,815.48,-210.97
48,274,0.50,65.00,603.92,816.64,-212.72
49,280,0.50,65.00,604.43,815.62,-211.19
50,285,0.50,65.00,604.83,814.80,-209.97
51,290,0.50,65.00,604.18,814.14,-209.97
52,295,0.50,65.00,602.68,813.62,-210.94
53,300,0.50,65.00,598.55,814.18,-215.63
54,305,0.50,65.00,600.13,813.65,-213.52
55,310,0.50,65.00,601.39,813.22,-211.83
56,315,0.50,65.00,602.40,814.84,-212.43
57,320,0.50,65.00,601.26,816.13,-214.87
58,325,0.50,65.00,602.30,815.21,-212.91
59,330,0.50,65.00,602.15,820.33,-218.18
60,335,0.50,65.00,602.03,820.52,-218.49
61,339,0.50,65.00,600.96,818.72,-217.76
62,346,0.50,65.00,603.03,817.28,-214.25
63,351,0.50,65.00,603.72,819.06,-215.34
64,357,0.50,65.00,604.26,819.51,-215.24
65,362,0.50,65.00,602.75,823.77,-221.02
66,367,0.50,65.00,603.49,822.30,-218.81
67,371,0.50,65.00,604.08,821.12,-217.04
68,376,0.50,65.00,604.55,821.15,-216.60
69,381,0.50,65.00,604.93,819.23,-214.30
70,386,0.50,65.00,605.23,817.69,-212.45
71,391,0.50,65.00,604.50,817.43,-212.93
72,397,0.50,65.00,603.91,818.20,-214.29
73,401,0.50,65.00,604.42,816.87,-212.45
74,408,0.50,65.00,604.82,816.77,-211.95
75,413,0.50,65.00,603.19,816.70,-213.51
76,418,0.50,65.00,603.84,817.62,-213.77
77,423,0.50,65.00,604.36,817.38,-213.01
78,428,0.50,65.00,604.78,817.18,-212.40
79,432,0.50,65.00,605.11,817.03,-211.91
80,438,0.50,65.00,605.38,817.88,-212.50
81,443,0.50,65.00,605.59,816.61,-211.02
82,448,0.50,65.00,609.67,815.59,-205.92
83,453,0.50,65.00,609.02,815.75,-206.73
84,458,0.50,65.00,608.51,816.86,-208.35
85,462,0.50,65.00,608.10,815.79,-207.70
86,467,0.50,65.00,608.74,814.94,-206.20
87,474,0.50,65.00,608.28,814.26,-205.97
88,479,0.50,65.00,607.92,814.69,-206.77
89,484,0.50,65.00,607.62,814.05,-206.43
90,489,0.50,65.00,607.39,813.55,-206.16
91,494,0.50,65.00,607.20,815.10,-207.90
92,499,0.50,65.00,607.05,814.38,-207.33
93,504,0.50,65.00,602.04,811.86,-209.81
94,508,0.50,65.00,602.92,813.74,-210.82
95,514,0.50,65.00,598.75,813.30,-214.55
96,518,0.50,65.00,599.31,812.94,-213.64
97,524,0.50,65.00,600.74,812.66,-211.92
98,529,0.50,65.00,601.88,815.36,-213.48
99,535,0.50,65.00,602.79,816.55,-213.76
100,540,0.50,65.00,603.52,815.54,-212.02
101,545,0.50,65.00,604.11,812.79,-208.68
102,550,0.50,65.00,604.57,813.51,-208.94
103,555,0.50,65.00,604.95,815.07,-210.12
104,560,0.50,65.00,605.25,814.36,-209.11
105,566,0.50,65.00,605.49,815.74,-210.26
106,570,0.50,65.00,605.68,816.85,-211.17
107,575,0.50,65.00,604.86,818.72,-213.86
108,580,0.50,65.00,605.17,817.28,-212.10
109,585,0.50,65.00,605.43,817.10,-211.68
110,590,0.50,65.00,606.61,817.94,-211.33
111,597,0.50,65.00,606.58,818.61,-212.04
112,601,0.50,65.00,606.55,817.19,-210.64
113,606,0.50,65.00,606.53,817.04,-210.51
114,612,0.50,65.00,606.51,817.89,-211.37
115,617,0.50,65.00,606.50,818.57,-212.07
116,622,0.50,65.00,606.49,818.13,-211.65
117,627,0.50,65.00,606.48,817.79,-211.31
118,632,0.50,65.00,606.47,818.49,-212.02
119,636,0.50,65.00,606.47,819.05,-212.58
120,641,0.50,65.00,606.46,817.54,-211.08
121,646,0.50,65.00,606.46,817.32,-210.86
122,652,0.50,65.00,606.46,818.11,-211.65
123,660,0.50,65.00,606.45,819.72,-213.27
124,664,0.50,65.00,606.45,818.08,-211.63
125,668,0.50,65.00,606.45,817.75,-211.30
126,673,0.50,65.00,606.45,818.46,-212.01
127,678,0.50,65.00,606.45,819.02,-212.57
128,683,0.50,65.00,606.45,817.52,-211.07
129,688,0.50,65.00,606.45,818.28,-211.83
130,694,0.50,65.00,606.45,818.88,-212.43
131,698,0.50,65.00,606.45,819.36,-212.91
132,703,0.50,65.00,612.31,815.84,-203.53
133,708,0.50,65.00,611.13,815.95,-204.82
134,713,0.50,65.00,610.20,817.02,-206.82
135,718,0.50,65.00,609.45,817.87,-208.43
136,724,0.50,65.00,608.85,817.58,-208.73
137,729,0.50,65.00,608.37,818.32,-209.96
138,734,0.50,65.00,607.98,819.89,-211.91
139,740,0.50,65.00,616.46,821.15,-204.68
140,745,0.50,65.00,615.44,819.22,-203.79
141,749,0.50,65.00,613.64,819.64,-206.00
142,754,0.50,65.00,612.20,819.97,-207.77
143,759,0.50,65.00,611.05,819.25,-208.21
144,764,0.50,65.00,611.10,818.69,-207.58
145,769,0.50,65.00,610.17,817.25,-207.08
146,774,0.50,65.00,610.40,819.04,-208.63
147,779,0.50,65.00,609.61,819.49,-209.88
148,786,0.50,65.00,609.96,818.87,-208.92
149,791,0.50,65.00,609.25,819.35,-210.10
150,796,0.50,65.00,608.69,819.74,-211.05
151,801,0.50,65.00,614.10,817.12,-203.02
152,806,0.50,65.00,612.57,816.98,-204.41
153,811,0.50,65.00,611.35,817.84,-206.50
154,815,0.50,65.00,610.37,817.55,-207.19
155,820,0.50,65.00,609.58,816.35,-206.77
156,826,0.50,65.00,608.95,817.34,-208.38
157,831,0.50,65.00,608.45,818.13,-209.67
158,836,0.50,65.00,607.07,821.69,-214.61
159,840,0.50,65.00,605.97,821.61,-215.64
160,847,0.50,65.00,604.11,821.54,-217.43
161,852,0.50,65.00,604.58,821.49,-216.91
162,857,0.50,65.00,604.95,821.45,-216.50
